"Hostname","AppName","InstallPath","AppVersion"
"Host063","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host063","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host063","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host063","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host063","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host063","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host063","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host063","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host063","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host063","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host063","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host063","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host063","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host063","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host063","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host063","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host063","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host063","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host063","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host064","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host064","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host064","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host064","Git version","C:\Program Files (x86)\Git version","2.10"
"Host064","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host064","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.16"
"Host064","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host064","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host064","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host064","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.14"
"Host064","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host064","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host064","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host064","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host064","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host064","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host064","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host064","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host064","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host064","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.15"
"Host064","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.16"
"Host064","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host064","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host064","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host064","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host064","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host064","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host064","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host064","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host064","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.17"
"Host064","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host064","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host065","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host065","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host065","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host065","Git version","C:\Program Files (x86)\Git version","2.9"
"Host065","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host065","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.14"
"Host065","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host065","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host065","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host065","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host065","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.46"
"Host065","KeePassXC","C:\Program Files (x86)\KeePassXC","1.8"
"Host065","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host065","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host065","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host065","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host065","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host065","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.16"
"Host065","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.13"
"Host065","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.15"
"Host065","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host065","OpenOffice","C:\Program Files (x86)\OpenOffice","1.9"
"Host065","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host065","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host065","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host065","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host065","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host065","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host065","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.10"
"Host065","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host065","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host065","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host066","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host066","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host066","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.16"
"Host066","Git version","C:\Program Files (x86)\Git version","2.11"
"Host066","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host066","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.16"
"Host066","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host066","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host066","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host066","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host066","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host066","KeePassXC","C:\Program Files (x86)\KeePassXC","1.7"
"Host066","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host066","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host066","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host066","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host066","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host066","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host066","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.13"
"Host066","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host066","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host066","OpenOffice","C:\Program Files (x86)\OpenOffice","1.9"
"Host066","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host066","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host066","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host066","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host066","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host066","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host066","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host066","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host066","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.17"
"Host066","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host067","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host067","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host067","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host067","Git version","C:\Program Files (x86)\Git version","2.10"
"Host067","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host067","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host067","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host067","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host067","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host067","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host067","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host067","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host067","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host067","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host067","PowerShell","C:\Program Files (x86)\PowerShell","1.8"
"Host067","VMware Tools","C:\Program Files (x86)\VMware Tools","2.11"
"Host067","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.27"
"Host067","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host067","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host067","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host067","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host067","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host067","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host067","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host067","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host067","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host067","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.52"
"Host067","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host067","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host067","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host067","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.17"
"Host067","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host068","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host068","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host068","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host068","Git version","C:\Program Files (x86)\Git version","2.11"
"Host068","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host068","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.14"
"Host068","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host068","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host068","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host068","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host068","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.46"
"Host068","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host068","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host068","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host068","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host068","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host068","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host068","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.16"
"Host068","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.13"
"Host068","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host068","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host068","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host068","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host068","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.51"
"Host068","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.47"
"Host068","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host068","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host068","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.45"
"Host068","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host068","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host068","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host068","Postman-win","C:\Program Files (x86)\Postman-win","1.11"
"Host069","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host069","SoapUI","C:\Program Files (x86)\SoapUI","1.5"
"Host069","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host069","Git version","C:\Program Files (x86)\Git version","2.11"
"Host069","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host069","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host069","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host069","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host069","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host069","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host069","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host069","KeePassXC","C:\Program Files (x86)\KeePassXC","1.7"
"Host069","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host069","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host069","PowerShell","C:\Program Files (x86)\PowerShell","1.8"
"Host069","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host069","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host069","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.16"
"Host069","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.13"
"Host069","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host069","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host069","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host069","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host069","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host069","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host069","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host069","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.52"
"Host069","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
